time,median,1st qurtile,3rd quartile,std,skew,kurt,name,ISO
2017-12-24,274.8678441323139,274.1250633470625,276.07034066480827,1.3930345210096193,-0.2857917219287863,0.8538120452933445,Poland,PL
2017-12-31,278.2207725298531,277.2140754388315,279.06835973506406,1.3835390093026152,-1.0152023983219907,3.0791706286809912,Poland,PL
2018-01-07,278.63809795382093,277.75367501941906,279.58391377020763,1.3114902192515159,-0.1862443021754334,0.07137266454765222,Poland,PL
2018-01-14,272.9604257584587,271.8050701889169,274.17476234676445,1.6143127121132868,-0.15193351773025762,-0.4330328961263304,Poland,PL
2018-01-21,272.7949573241569,271.79681138455464,273.9685114980013,1.6047180074371499,-0.4185078227875472,0.6087711741637712,Poland,PL
2018-01-28,275.35518667645005,273.79953489901476,276.85068804689314,2.071677264113422,-0.08530224474895433,-0.6949518082715122,Poland,PL
2018-02-04,277.22620784169993,276.38658709379405,277.90174880382517,1.2062920201259018,-0.3269725831367395,-0.065145688064798,Poland,PL
2018-02-11,271.60218133131013,270.682457489767,272.48908921569716,1.3580578866783208,-0.47509245965315366,0.26587034672511306,Poland,PL
2018-02-18,274.3572599971406,273.4586582304708,275.2408058903713,1.2493637622217586,-0.4350751380147412,0.3015371481965722,Poland,PL
2018-02-25,270.9812361820928,269.8358204124914,271.9267596514224,1.5934469952913817,-0.3880812770312433,-0.007155780339475397,Poland,PL
2018-03-04,265.7162118577853,264.611797762938,266.90211769479095,1.5839408027532274,0.012837305055507984,-0.26980647378673256,Poland,PL
2018-03-11,279.3122502674251,277.71208865055075,280.6149487537303,2.035932150349975,-0.4186126524981489,-0.339540971159466,Poland,PL
2018-03-18,276.97727432260456,275.09075876333,278.2261809504089,2.1925407337649845,0.07678265073620968,-0.4884367873543507,Poland,PL
2018-03-25,276.7005678330876,274.7592372006123,277.8546809276368,1.9161742470477663,-0.44592279530170664,0.12075099641658175,Poland,PL
2018-04-01,279.05513103073173,277.28065748107934,280.4287236783765,2.153691228801289,0.06722300242888812,-0.17281993326850761,Poland,PL
2018-04-08,287.8520001515055,286.4937557243569,288.74709375349045,1.7103714163083126,-0.898163995042214,1.3603558281264978,Poland,PL
2018-04-15,293.6197152404454,291.47074511068587,295.36875459613265,2.508889293959536,-0.712361587597286,0.603640330048074,Poland,PL
2018-04-22,292.216741713565,290.486631829823,293.8082790922557,2.3640677007890774,-0.575380183121574,0.23683590977211105,Poland,PL
2018-04-29,291.88229668027657,289.79040731341007,293.3932193579802,2.3438324366921153,-0.3653994457946316,-0.383912275636758,Poland,PL
2018-05-06,294.1422856049585,292.0304435514469,296.09019404621785,2.7778151177801056,-0.3270072505897084,0.4913065819862177,Poland,PL
2018-05-13,296.880700488536,295.81889597725666,297.5757556167205,1.7014965400456066,-1.4499561128862013,2.6298978337056735,Poland,PL
2018-05-20,291.276845925084,289.6672561156192,292.27652668673585,1.841279140352307,-0.6443647611546709,0.5024630736170027,Poland,PL
2018-05-27,295.7721204481254,294.62385429471755,296.68636278234845,1.6141547329466648,-0.5434735480405163,0.481066124585306,Poland,PL
2018-06-03,300.2095102538669,299.22839353033896,301.1693587289929,1.6918316216085107,-0.6017310841838169,1.1781333840226098,Poland,PL
2018-06-10,297.7631500803027,296.4239812986279,299.0176843889556,1.8078527362268595,-0.28133984807031415,0.13905086807622258,Poland,PL
2018-06-17,295.479188696941,294.2554239160448,296.5655503610142,1.691267653133967,-0.5823042499554152,0.12293505508225491,Poland,PL
2018-06-24,294.7363348249254,293.5605880481529,295.675865179585,1.9354558303256766,-0.7797009532326449,1.0578883580714051,Poland,PL
2018-07-01,293.51607820871385,291.7560758383865,294.55354482749215,2.1800941973607855,-0.6314124089527239,0.45726084865109,Poland,PL
2018-07-08,296.86622930921106,294.9492365692368,298.1793792028065,2.2983096259038,-0.5952092287229496,-0.09770013595158081,Poland,PL
2018-07-15,295.6907017927313,293.66678311663367,297.0238774597361,2.328698450539639,-0.10978630238715399,-0.4768212349054499,Poland,PL
2018-07-22,296.82164638300776,295.2611708791308,298.4214425660607,2.056676801729174,-0.46719307379933367,0.058466573334568075,Poland,PL
2018-07-29,299.9531218848162,298.99765861554624,300.64145303068824,1.3997255490988734,-0.615375765243086,0.8995738615986101,Poland,PL
2018-08-05,302.1454324657864,301.0310054842344,303.1254528878503,1.7969905887177104,-0.4046285331224553,0.5013917391584782,Poland,PL
2018-08-12,299.26873742421463,297.6565164912363,300.9991396550137,2.128073415664038,0.25947080655007915,-0.4722880342007937,Poland,PL
2018-08-19,298.7305264921483,297.66039008974246,299.7463594287033,1.8395379330652861,-0.16548836159519104,0.058584100569924004,Poland,PL
2018-08-26,296.66144019573323,295.0518503862685,298.2879861345081,2.312261544164081,0.07140238847381981,-0.2830435430174544,Poland,PL
2018-09-02,295.3037804626988,294.0503424555099,296.3383966976706,1.6931701083639095,-0.3529576721312659,0.0304212589650649,Poland,PL
2018-09-09,295.85207736823406,294.78800716726255,296.742785764363,1.4307507622205191,-0.6079139958522927,0.041266524619180546,Poland,PL
2018-09-16,294.58226792584935,293.27591510133067,295.87926564454165,2.0030264030368716,-0.34451181217699317,0.27158560057084535,Poland,PL
2018-09-23,295.9627307293352,295.10608076535493,296.9198019074192,1.4042114154060292,-0.2880192081844218,0.22477430801605708,Poland,PL
2018-09-30,286.8616744956798,286.1248137383342,287.9648461155346,1.2848161036924974,-0.7763003894657933,1.7594903185395323,Poland,PL
2018-10-07,288.16846584078405,287.1079038044973,288.94515888465554,1.4662634464260307,-0.6300707120649525,1.350372047602931,Poland,PL
2018-10-14,292.17581312557513,291.26844094719326,293.2542083323432,1.362484896152424,0.17848894274115573,-0.5884392831170285,Poland,PL
2018-10-21,289.8538466247943,289.08899363673413,290.5818638836637,1.1847433835281065,-0.39156223750461905,0.38658719821058934,Poland,PL
2018-10-28,281.9873720131468,280.8256578951137,282.8500881785612,1.586476854215245,0.22182769354196694,0.15300279852771423,Poland,PL
2018-11-04,286.4428873364266,285.10978475618606,288.68438530974885,2.537578545538633,0.39191976190069483,0.05815746188813143,Poland,PL
2018-11-11,285.4724412804818,284.1268408635515,287.06719447680024,2.1757505882206285,-0.08771914935557633,-0.32489502594897207,Poland,PL
2018-11-18,280.42433847252045,279.4994254707143,281.6245693153225,1.536017614494703,-0.05625835152591715,0.12158716401558592,Poland,PL
2018-11-25,274.9442928877378,273.55403645783997,276.2320816741324,1.6456600733202877,0.05547955841420715,-0.30515445977167194,Poland,PL
2018-12-02,272.85328056204247,271.7883333198996,274.040794307862,1.562938620515647,-0.076597595331472,-0.17654604529466209,Poland,PL
2018-12-09,278.36446110840313,276.95951423888755,279.50512623832714,1.7705713200206936,-0.4552512694897174,0.02255262018097724,Poland,PL
2018-12-16,274.1115422956731,273.6100940060332,274.55897946651913,0.8910860553383888,-1.4475759158465862,4.882024825652457,Poland,PL
2018-12-23,274.07529126059626,273.00851684934685,275.3104575767183,1.7653833729452528,0.04515895609512105,-0.2348012395780183,Poland,PL
2018-12-30,276.8068359883326,275.9796399903522,277.6987137726898,1.2958214547131246,-0.8850061376963332,1.0141746629759194,Poland,PL
2019-01-06,273.7113191745438,272.62824641486264,275.15938723497726,1.7435205065249608,-0.4198071341150135,0.6766762870516708,Poland,PL
2019-01-13,272.0936167342453,269.59741138745056,274.9698001684671,2.9871447751621742,-0.13277959525174016,-0.9673998556354108,Poland,PL
2019-01-20,274.4658669288422,273.5953304796511,275.1954920965254,1.166457257286596,-0.4814143157540732,1.0853300277525888,Poland,PL
2019-01-27,269.64711038715257,268.71138054423477,270.5336528377182,1.3426888849785474,-0.6194598947556597,1.2697942383730947,Poland,PL
2019-02-03,275.17203124519557,274.1217013559062,276.8707138203025,1.868505051299316,0.18101226606504736,-0.198807638093566,Poland,PL
2019-02-10,276.6559849068843,275.7724390136536,277.60399332619903,1.3587548812861214,0.011388740560456856,-0.12934560350244712,Poland,PL
